Fecha,Producto,Categoria,Canal,Precio_Unitario,Costo_Unitario,Cantidad
2024-08-07,Aceite 900ml,Alimentos,Supermercado,12000,9500,102
2024-08-07,Shampoo,Higiene,Supermercado,15000,11000,37
2024-08-07,Detergente,Limpieza,Almacen,7000,5000,41
2024-08-07,Arroz 1kg,Alimentos,Almacen,5500,4200,30
2024-08-07,Detergente,Limpieza,Mayorista,7000,5000,73
2024-08-07,Shampoo,Higiene,Supermercado,15000,11000,69
2024-08-07,Shampoo,Higiene,Supermercado,15000,11000,170
2024-08-07,Arroz 1kg,Alimentos,Mayorista,5500,4200,54
2024-08-08,Detergente,Limpieza,Mayorista,7000,5000,57
2024-08-08,Galletitas,Alimentos,Supermercado,5000,3500,58
2024-08-08,Papel Higienico,Higiene,Supermercado,18000,13000,174
2024-08-08,Arroz 1kg,Alimentos,Mayorista,5500,4200,172
2024-08-08,Papel Higienico,Higiene,Mayorista,18000,13000,105
2024-08-08,Detergente,Limpieza,Supermercado,7000,5000,127
2024-08-08,Galletitas,Alimentos,Supermercado,5000,3500,10
2024-08-08,Arroz 1kg,Alimentos,Mayorista,5500,4200,139
2024-08-08,Aceite 900ml,Alimentos,Supermercado,12000,9500,50
2024-08-08,Lavandina,Limpieza,Supermercado,4500,3000,59
2024-08-08,Lavandina,Limpieza,Almacen,4500,3000,124
2024-08-08,Papel Higienico,Higiene,Almacen,18000,13000,14
2024-08-09,Arroz 1kg,Alimentos,Supermercado,5500,4200,135
2024-08-09,Papel Higienico,Higiene,Supermercado,18000,13000,15
2024-08-09,Galletitas,Alimentos,Mayorista,5000,3500,105
2024-08-09,Aceite 900ml,Alimentos,Almacen,12000,9500,170
2024-08-09,Shampoo,Higiene,Almacen,15000,11000,79
2024-08-09,Papel Higienico,Higiene,Almacen,18000,13000,150
2024-08-10,Papel Higienico,Higiene,Almacen,18000,13000,95
2024-08-10,Lavandina,Limpieza,Supermercado,4500,3000,52
2024-08-10,Detergente,Limpieza,Almacen,7000,5000,164
2024-08-10,Lavandina,Limpieza,Mayorista,4500,3000,14
2024-08-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,11
2024-08-11,Papel Higienico,Higiene,Almacen,18000,13000,67
2024-08-11,Galletitas,Alimentos,Almacen,5000,3500,30
2024-08-11,Lavandina,Limpieza,Mayorista,4500,3000,27
2024-08-11,Papel Higienico,Higiene,Almacen,18000,13000,94
2024-08-11,Arroz 1kg,Alimentos,Supermercado,5500,4200,151
2024-08-12,Galletitas,Alimentos,Supermercado,5000,3500,198
2024-08-12,Papel Higienico,Higiene,Supermercado,18000,13000,87
2024-08-12,Lavandina,Limpieza,Almacen,4500,3000,29
2024-08-12,Detergente,Limpieza,Mayorista,7000,5000,138
2024-08-12,Detergente,Limpieza,Supermercado,7000,5000,68
2024-08-12,Papel Higienico,Higiene,Supermercado,18000,13000,49
2024-08-12,Papel Higienico,Higiene,Almacen,18000,13000,10
2024-08-12,Arroz 1kg,Alimentos,Supermercado,5500,4200,132
2024-08-12,Detergente,Limpieza,Supermercado,7000,5000,141
2024-08-12,Shampoo,Higiene,Mayorista,15000,11000,200
2024-08-12,Papel Higienico,Higiene,Mayorista,18000,13000,92
2024-08-12,Papel Higienico,Higiene,Mayorista,18000,13000,29
2024-08-13,Papel Higienico,Higiene,Almacen,18000,13000,194
2024-08-13,Shampoo,Higiene,Supermercado,15000,11000,76
2024-08-13,Detergente,Limpieza,Supermercado,7000,5000,79
2024-08-13,Aceite 900ml,Alimentos,Supermercado,12000,9500,136
2024-08-13,Arroz 1kg,Alimentos,Mayorista,5500,4200,70
2024-08-13,Shampoo,Higiene,Mayorista,15000,11000,141
2024-08-13,Arroz 1kg,Alimentos,Mayorista,5500,4200,159
2024-08-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,87
2024-08-14,Aceite 900ml,Alimentos,Mayorista,12000,9500,138
2024-08-14,Papel Higienico,Higiene,Mayorista,18000,13000,103
2024-08-14,Papel Higienico,Higiene,Mayorista,18000,13000,85
2024-08-14,Arroz 1kg,Alimentos,Almacen,5500,4200,22
2024-08-14,Galletitas,Alimentos,Supermercado,5000,3500,51
2024-08-14,Aceite 900ml,Alimentos,Supermercado,12000,9500,16
2024-08-14,Shampoo,Higiene,Mayorista,15000,11000,17
2024-08-14,Arroz 1kg,Alimentos,Almacen,5500,4200,13
2024-08-14,Papel Higienico,Higiene,Almacen,18000,13000,81
2024-08-14,Galletitas,Alimentos,Almacen,5000,3500,105
2024-08-14,Lavandina,Limpieza,Mayorista,4500,3000,142
2024-08-15,Aceite 900ml,Alimentos,Almacen,12000,9500,49
2024-08-15,Aceite 900ml,Alimentos,Mayorista,12000,9500,36
2024-08-15,Galletitas,Alimentos,Mayorista,5000,3500,94
2024-08-15,Arroz 1kg,Alimentos,Almacen,5500,4200,99
2024-08-15,Aceite 900ml,Alimentos,Supermercado,12000,9500,141
2024-08-15,Papel Higienico,Higiene,Almacen,18000,13000,86
2024-08-15,Lavandina,Limpieza,Almacen,4500,3000,152
2024-08-16,Shampoo,Higiene,Supermercado,15000,11000,12
2024-08-16,Aceite 900ml,Alimentos,Supermercado,12000,9500,115
2024-08-16,Galletitas,Alimentos,Mayorista,5000,3500,124
2024-08-16,Galletitas,Alimentos,Mayorista,5000,3500,169
2024-08-16,Detergente,Limpieza,Almacen,7000,5000,64
2024-08-16,Shampoo,Higiene,Mayorista,15000,11000,73
2024-08-16,Galletitas,Alimentos,Supermercado,5000,3500,110
2024-08-16,Papel Higienico,Higiene,Supermercado,18000,13000,178
2024-08-16,Aceite 900ml,Alimentos,Supermercado,12000,9500,52
2024-08-16,Arroz 1kg,Alimentos,Supermercado,5500,4200,127
2024-08-16,Papel Higienico,Higiene,Mayorista,18000,13000,85
2024-08-16,Shampoo,Higiene,Mayorista,15000,11000,190
2024-08-17,Papel Higienico,Higiene,Almacen,18000,13000,140
2024-08-17,Shampoo,Higiene,Supermercado,15000,11000,108
2024-08-17,Papel Higienico,Higiene,Almacen,18000,13000,173
2024-08-17,Papel Higienico,Higiene,Supermercado,18000,13000,149
2024-08-17,Lavandina,Limpieza,Almacen,4500,3000,20
2024-08-17,Detergente,Limpieza,Supermercado,7000,5000,101
2024-08-17,Shampoo,Higiene,Supermercado,15000,11000,83
2024-08-17,Aceite 900ml,Alimentos,Almacen,12000,9500,18
2024-08-17,Aceite 900ml,Alimentos,Supermercado,12000,9500,32
2024-08-18,Detergente,Limpieza,Mayorista,7000,5000,98
2024-08-18,Papel Higienico,Higiene,Mayorista,18000,13000,189
2024-08-18,Papel Higienico,Higiene,Almacen,18000,13000,179
2024-08-18,Shampoo,Higiene,Mayorista,15000,11000,173
2024-08-18,Papel Higienico,Higiene,Supermercado,18000,13000,131
2024-08-18,Arroz 1kg,Alimentos,Almacen,5500,4200,166
2024-08-18,Lavandina,Limpieza,Supermercado,4500,3000,118
2024-08-18,Aceite 900ml,Alimentos,Almacen,12000,9500,103
2024-08-18,Shampoo,Higiene,Supermercado,15000,11000,189
2024-08-18,Detergente,Limpieza,Almacen,7000,5000,124
2024-08-19,Galletitas,Alimentos,Almacen,5000,3500,61
2024-08-19,Arroz 1kg,Alimentos,Mayorista,5500,4200,83
2024-08-19,Galletitas,Alimentos,Almacen,5000,3500,17
2024-08-19,Galletitas,Alimentos,Supermercado,5000,3500,81
2024-08-19,Lavandina,Limpieza,Supermercado,4500,3000,95
2024-08-19,Aceite 900ml,Alimentos,Almacen,12000,9500,111
2024-08-19,Galletitas,Alimentos,Mayorista,5000,3500,58
2024-08-19,Arroz 1kg,Alimentos,Mayorista,5500,4200,43
2024-08-19,Shampoo,Higiene,Supermercado,15000,11000,162
2024-08-19,Galletitas,Alimentos,Almacen,5000,3500,33
2024-08-19,Papel Higienico,Higiene,Almacen,18000,13000,187
2024-08-19,Galletitas,Alimentos,Mayorista,5000,3500,147
2024-08-20,Aceite 900ml,Alimentos,Mayorista,12000,9500,35
2024-08-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,144
2024-08-20,Galletitas,Alimentos,Almacen,5000,3500,105
2024-08-20,Galletitas,Alimentos,Supermercado,5000,3500,168
2024-08-20,Shampoo,Higiene,Almacen,15000,11000,110
2024-08-20,Lavandina,Limpieza,Almacen,4500,3000,177
2024-08-20,Lavandina,Limpieza,Mayorista,4500,3000,52
2024-08-20,Lavandina,Limpieza,Supermercado,4500,3000,47
2024-08-20,Arroz 1kg,Alimentos,Supermercado,5500,4200,53
2024-08-20,Lavandina,Limpieza,Almacen,4500,3000,72
2024-08-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,34
2024-08-20,Galletitas,Alimentos,Almacen,5000,3500,120
2024-08-21,Galletitas,Alimentos,Supermercado,5000,3500,104
2024-08-21,Aceite 900ml,Alimentos,Almacen,12000,9500,144
2024-08-21,Galletitas,Alimentos,Almacen,5000,3500,136
2024-08-21,Shampoo,Higiene,Supermercado,15000,11000,172
2024-08-21,Detergente,Limpieza,Mayorista,7000,5000,108
2024-08-22,Papel Higienico,Higiene,Supermercado,18000,13000,55
2024-08-22,Lavandina,Limpieza,Supermercado,4500,3000,59
2024-08-22,Lavandina,Limpieza,Mayorista,4500,3000,29
2024-08-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,122
2024-08-22,Lavandina,Limpieza,Supermercado,4500,3000,195
2024-08-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,48
2024-08-23,Papel Higienico,Higiene,Mayorista,18000,13000,61
2024-08-23,Lavandina,Limpieza,Almacen,4500,3000,185
2024-08-23,Lavandina,Limpieza,Mayorista,4500,3000,150
2024-08-23,Detergente,Limpieza,Almacen,7000,5000,115
2024-08-23,Lavandina,Limpieza,Almacen,4500,3000,37
2024-08-23,Papel Higienico,Higiene,Mayorista,18000,13000,121
2024-08-24,Lavandina,Limpieza,Almacen,4500,3000,163
2024-08-24,Papel Higienico,Higiene,Mayorista,18000,13000,188
2024-08-24,Aceite 900ml,Alimentos,Supermercado,12000,9500,199
2024-08-24,Galletitas,Alimentos,Mayorista,5000,3500,169
2024-08-24,Galletitas,Alimentos,Supermercado,5000,3500,43
2024-08-24,Arroz 1kg,Alimentos,Supermercado,5500,4200,61
2024-08-25,Papel Higienico,Higiene,Supermercado,18000,13000,141
2024-08-25,Detergente,Limpieza,Mayorista,7000,5000,46
2024-08-25,Aceite 900ml,Alimentos,Supermercado,12000,9500,121
2024-08-25,Shampoo,Higiene,Mayorista,15000,11000,172
2024-08-25,Papel Higienico,Higiene,Supermercado,18000,13000,161
2024-08-25,Detergente,Limpieza,Almacen,7000,5000,149
2024-08-25,Papel Higienico,Higiene,Mayorista,18000,13000,125
2024-08-25,Arroz 1kg,Alimentos,Almacen,5500,4200,54
2024-08-25,Lavandina,Limpieza,Mayorista,4500,3000,104
2024-08-25,Detergente,Limpieza,Supermercado,7000,5000,190
2024-08-26,Lavandina,Limpieza,Almacen,4500,3000,25
2024-08-26,Arroz 1kg,Alimentos,Mayorista,5500,4200,167
2024-08-26,Papel Higienico,Higiene,Supermercado,18000,13000,53
2024-08-26,Arroz 1kg,Alimentos,Mayorista,5500,4200,140
2024-08-26,Detergente,Limpieza,Almacen,7000,5000,82
2024-08-27,Detergente,Limpieza,Supermercado,7000,5000,94
2024-08-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,112
2024-08-27,Shampoo,Higiene,Mayorista,15000,11000,42
2024-08-27,Arroz 1kg,Alimentos,Almacen,5500,4200,192
2024-08-27,Shampoo,Higiene,Mayorista,15000,11000,142
2024-08-28,Lavandina,Limpieza,Mayorista,4500,3000,70
2024-08-28,Arroz 1kg,Alimentos,Mayorista,5500,4200,176
2024-08-28,Shampoo,Higiene,Almacen,15000,11000,54
2024-08-28,Detergente,Limpieza,Mayorista,7000,5000,172
2024-08-28,Arroz 1kg,Alimentos,Almacen,5500,4200,170
2024-08-28,Lavandina,Limpieza,Almacen,4500,3000,134
2024-08-28,Papel Higienico,Higiene,Almacen,18000,13000,194
2024-08-28,Aceite 900ml,Alimentos,Almacen,12000,9500,51
2024-08-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,110
2024-08-28,Aceite 900ml,Alimentos,Almacen,12000,9500,157
2024-08-29,Lavandina,Limpieza,Supermercado,4500,3000,73
2024-08-29,Galletitas,Alimentos,Almacen,5000,3500,32
2024-08-29,Arroz 1kg,Alimentos,Supermercado,5500,4200,198
2024-08-29,Lavandina,Limpieza,Supermercado,4500,3000,187
2024-08-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,63
2024-08-29,Papel Higienico,Higiene,Mayorista,18000,13000,183
2024-08-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,169
2024-08-30,Detergente,Limpieza,Mayorista,7000,5000,85
2024-08-30,Detergente,Limpieza,Almacen,7000,5000,123
2024-08-30,Shampoo,Higiene,Mayorista,15000,11000,178
2024-08-30,Papel Higienico,Higiene,Almacen,18000,13000,93
2024-08-30,Lavandina,Limpieza,Mayorista,4500,3000,25
2024-08-30,Lavandina,Limpieza,Supermercado,4500,3000,22
2024-08-30,Arroz 1kg,Alimentos,Mayorista,5500,4200,192
2024-08-30,Aceite 900ml,Alimentos,Supermercado,12000,9500,96
2024-08-30,Galletitas,Alimentos,Mayorista,5000,3500,188
2024-08-30,Detergente,Limpieza,Mayorista,7000,5000,17
2024-08-30,Aceite 900ml,Alimentos,Supermercado,12000,9500,90
2024-08-30,Papel Higienico,Higiene,Supermercado,18000,13000,14
2024-08-31,Galletitas,Alimentos,Almacen,5000,3500,175
2024-08-31,Arroz 1kg,Alimentos,Almacen,5500,4200,167
2024-08-31,Aceite 900ml,Alimentos,Almacen,12000,9500,86
2024-08-31,Aceite 900ml,Alimentos,Almacen,12000,9500,169
2024-08-31,Arroz 1kg,Alimentos,Almacen,5500,4200,160
2024-08-31,Aceite 900ml,Alimentos,Supermercado,12000,9500,171
2024-08-31,Shampoo,Higiene,Almacen,15000,11000,20
2024-08-31,Shampoo,Higiene,Mayorista,15000,11000,22
2024-08-31,Galletitas,Alimentos,Almacen,5000,3500,91
2024-08-31,Arroz 1kg,Alimentos,Mayorista,5500,4200,175
2024-08-31,Papel Higienico,Higiene,Supermercado,18000,13000,162
2024-08-31,Arroz 1kg,Alimentos,Supermercado,5500,4200,38
2024-09-01,Lavandina,Limpieza,Mayorista,4500,3000,41
2024-09-01,Shampoo,Higiene,Supermercado,15000,11000,119
2024-09-01,Lavandina,Limpieza,Mayorista,4500,3000,28
2024-09-01,Arroz 1kg,Alimentos,Supermercado,5500,4200,163
2024-09-01,Detergente,Limpieza,Mayorista,7000,5000,171
2024-09-01,Shampoo,Higiene,Almacen,15000,11000,54
2024-09-01,Lavandina,Limpieza,Mayorista,4500,3000,94
2024-09-02,Lavandina,Limpieza,Mayorista,4500,3000,83
2024-09-02,Detergente,Limpieza,Supermercado,7000,5000,22
2024-09-02,Aceite 900ml,Alimentos,Mayorista,12000,9500,184
2024-09-02,Detergente,Limpieza,Almacen,7000,5000,43
2024-09-02,Arroz 1kg,Alimentos,Supermercado,5500,4200,110
2024-09-02,Detergente,Limpieza,Supermercado,7000,5000,173
2024-09-02,Aceite 900ml,Alimentos,Almacen,12000,9500,19
2024-09-02,Galletitas,Alimentos,Almacen,5000,3500,27
2024-09-02,Galletitas,Alimentos,Almacen,5000,3500,80
2024-09-03,Lavandina,Limpieza,Mayorista,4500,3000,79
2024-09-03,Arroz 1kg,Alimentos,Mayorista,5500,4200,177
2024-09-03,Papel Higienico,Higiene,Supermercado,18000,13000,79
2024-09-03,Galletitas,Alimentos,Almacen,5000,3500,74
2024-09-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,130
2024-09-03,Lavandina,Limpieza,Supermercado,4500,3000,188
2024-09-03,Papel Higienico,Higiene,Mayorista,18000,13000,96
2024-09-03,Galletitas,Alimentos,Almacen,5000,3500,164
2024-09-03,Papel Higienico,Higiene,Supermercado,18000,13000,150
2024-09-04,Papel Higienico,Higiene,Supermercado,18000,13000,105
2024-09-04,Detergente,Limpieza,Almacen,7000,5000,163
2024-09-04,Arroz 1kg,Alimentos,Almacen,5500,4200,115
2024-09-04,Aceite 900ml,Alimentos,Mayorista,12000,9500,43
2024-09-04,Lavandina,Limpieza,Almacen,4500,3000,152
2024-09-04,Arroz 1kg,Alimentos,Almacen,5500,4200,147
2024-09-04,Papel Higienico,Higiene,Supermercado,18000,13000,14
2024-09-04,Papel Higienico,Higiene,Almacen,18000,13000,72
2024-09-04,Galletitas,Alimentos,Mayorista,5000,3500,83
2024-09-04,Detergente,Limpieza,Almacen,7000,5000,56
2024-09-04,Detergente,Limpieza,Mayorista,7000,5000,97
2024-09-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,58
2024-09-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,70
2024-09-05,Detergente,Limpieza,Mayorista,7000,5000,54
2024-09-05,Aceite 900ml,Alimentos,Almacen,12000,9500,116
2024-09-05,Galletitas,Alimentos,Almacen,5000,3500,45
2024-09-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,52
2024-09-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,65
2024-09-06,Detergente,Limpieza,Almacen,7000,5000,109
2024-09-06,Arroz 1kg,Alimentos,Almacen,5500,4200,190
2024-09-06,Aceite 900ml,Alimentos,Almacen,12000,9500,138
2024-09-06,Shampoo,Higiene,Mayorista,15000,11000,139
2024-09-06,Papel Higienico,Higiene,Mayorista,18000,13000,32
2024-09-06,Arroz 1kg,Alimentos,Mayorista,5500,4200,16
2024-09-07,Papel Higienico,Higiene,Supermercado,18000,13000,53
2024-09-07,Aceite 900ml,Alimentos,Supermercado,12000,9500,135
2024-09-07,Arroz 1kg,Alimentos,Almacen,5500,4200,56
2024-09-07,Arroz 1kg,Alimentos,Supermercado,5500,4200,165
2024-09-07,Aceite 900ml,Alimentos,Almacen,12000,9500,151
2024-09-08,Detergente,Limpieza,Mayorista,7000,5000,33
2024-09-08,Galletitas,Alimentos,Mayorista,5000,3500,46
2024-09-08,Lavandina,Limpieza,Almacen,4500,3000,197
2024-09-08,Arroz 1kg,Alimentos,Supermercado,5500,4200,183
2024-09-08,Arroz 1kg,Alimentos,Almacen,5500,4200,79
2024-09-08,Aceite 900ml,Alimentos,Supermercado,12000,9500,52
2024-09-08,Aceite 900ml,Alimentos,Almacen,12000,9500,57
2024-09-08,Lavandina,Limpieza,Supermercado,4500,3000,165
2024-09-08,Shampoo,Higiene,Supermercado,15000,11000,64
2024-09-08,Galletitas,Alimentos,Mayorista,5000,3500,158
2024-09-08,Lavandina,Limpieza,Almacen,4500,3000,143
2024-09-08,Lavandina,Limpieza,Supermercado,4500,3000,175
2024-09-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,185
2024-09-09,Detergente,Limpieza,Supermercado,7000,5000,37
2024-09-09,Detergente,Limpieza,Almacen,7000,5000,112
2024-09-09,Detergente,Limpieza,Supermercado,7000,5000,162
2024-09-09,Galletitas,Alimentos,Supermercado,5000,3500,129
2024-09-09,Arroz 1kg,Alimentos,Supermercado,5500,4200,14
2024-09-09,Arroz 1kg,Alimentos,Almacen,5500,4200,74
2024-09-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,49
2024-09-09,Shampoo,Higiene,Mayorista,15000,11000,116
2024-09-09,Papel Higienico,Higiene,Supermercado,18000,13000,145
2024-09-10,Aceite 900ml,Alimentos,Almacen,12000,9500,84
2024-09-10,Lavandina,Limpieza,Supermercado,4500,3000,51
2024-09-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,15
2024-09-10,Galletitas,Alimentos,Supermercado,5000,3500,63
2024-09-10,Galletitas,Alimentos,Mayorista,5000,3500,19
2024-09-10,Shampoo,Higiene,Supermercado,15000,11000,167
2024-09-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,88
2024-09-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,49
2024-09-10,Arroz 1kg,Alimentos,Mayorista,5500,4200,18
2024-09-10,Papel Higienico,Higiene,Almacen,18000,13000,165
2024-09-10,Arroz 1kg,Alimentos,Supermercado,5500,4200,125
2024-09-11,Arroz 1kg,Alimentos,Supermercado,5500,4200,197
2024-09-11,Papel Higienico,Higiene,Supermercado,18000,13000,34
2024-09-11,Papel Higienico,Higiene,Supermercado,18000,13000,186
2024-09-11,Detergente,Limpieza,Supermercado,7000,5000,128
2024-09-11,Arroz 1kg,Alimentos,Mayorista,5500,4200,183
2024-09-12,Arroz 1kg,Alimentos,Almacen,5500,4200,119
2024-09-12,Galletitas,Alimentos,Almacen,5000,3500,144
2024-09-12,Arroz 1kg,Alimentos,Mayorista,5500,4200,126
2024-09-12,Arroz 1kg,Alimentos,Almacen,5500,4200,12
2024-09-12,Shampoo,Higiene,Almacen,15000,11000,105
2024-09-12,Detergente,Limpieza,Supermercado,7000,5000,197
2024-09-12,Shampoo,Higiene,Supermercado,15000,11000,84
2024-09-12,Shampoo,Higiene,Almacen,15000,11000,71
2024-09-12,Galletitas,Alimentos,Mayorista,5000,3500,75
2024-09-12,Detergente,Limpieza,Almacen,7000,5000,130
2024-09-13,Aceite 900ml,Alimentos,Supermercado,12000,9500,140
2024-09-13,Arroz 1kg,Alimentos,Mayorista,5500,4200,165
2024-09-13,Detergente,Limpieza,Supermercado,7000,5000,85
2024-09-13,Aceite 900ml,Alimentos,Mayorista,12000,9500,111
2024-09-13,Galletitas,Alimentos,Supermercado,5000,3500,58
2024-09-13,Papel Higienico,Higiene,Almacen,18000,13000,85
2024-09-13,Galletitas,Alimentos,Mayorista,5000,3500,30
2024-09-13,Aceite 900ml,Alimentos,Almacen,12000,9500,152
2024-09-13,Papel Higienico,Higiene,Mayorista,18000,13000,156
2024-09-13,Detergente,Limpieza,Supermercado,7000,5000,157
2024-09-13,Shampoo,Higiene,Mayorista,15000,11000,184
2024-09-14,Shampoo,Higiene,Almacen,15000,11000,89
2024-09-14,Shampoo,Higiene,Mayorista,15000,11000,17
2024-09-14,Aceite 900ml,Alimentos,Supermercado,12000,9500,197
2024-09-14,Galletitas,Alimentos,Almacen,5000,3500,100
2024-09-14,Arroz 1kg,Alimentos,Almacen,5500,4200,82
2024-09-14,Papel Higienico,Higiene,Mayorista,18000,13000,21
2024-09-15,Aceite 900ml,Alimentos,Supermercado,12000,9500,138
2024-09-15,Arroz 1kg,Alimentos,Supermercado,5500,4200,50
2024-09-15,Lavandina,Limpieza,Supermercado,4500,3000,171
2024-09-15,Detergente,Limpieza,Almacen,7000,5000,98
2024-09-15,Galletitas,Alimentos,Mayorista,5000,3500,147
2024-09-15,Arroz 1kg,Alimentos,Mayorista,5500,4200,69
2024-09-15,Arroz 1kg,Alimentos,Almacen,5500,4200,180
2024-09-15,Papel Higienico,Higiene,Supermercado,18000,13000,20
2024-09-15,Detergente,Limpieza,Supermercado,7000,5000,164
2024-09-15,Shampoo,Higiene,Supermercado,15000,11000,102
2024-09-15,Detergente,Limpieza,Almacen,7000,5000,56
2024-09-16,Detergente,Limpieza,Almacen,7000,5000,21
2024-09-16,Papel Higienico,Higiene,Almacen,18000,13000,56
2024-09-16,Shampoo,Higiene,Mayorista,15000,11000,170
2024-09-16,Papel Higienico,Higiene,Supermercado,18000,13000,97
2024-09-16,Arroz 1kg,Alimentos,Mayorista,5500,4200,87
2024-09-17,Shampoo,Higiene,Supermercado,15000,11000,22
2024-09-17,Shampoo,Higiene,Mayorista,15000,11000,168
2024-09-17,Arroz 1kg,Alimentos,Mayorista,5500,4200,111
2024-09-17,Galletitas,Alimentos,Mayorista,5000,3500,53
2024-09-17,Detergente,Limpieza,Supermercado,7000,5000,162
2024-09-17,Papel Higienico,Higiene,Supermercado,18000,13000,165
2024-09-17,Arroz 1kg,Alimentos,Mayorista,5500,4200,86
2024-09-17,Lavandina,Limpieza,Almacen,4500,3000,163
2024-09-18,Detergente,Limpieza,Almacen,7000,5000,148
2024-09-18,Arroz 1kg,Alimentos,Supermercado,5500,4200,50
2024-09-18,Aceite 900ml,Alimentos,Mayorista,12000,9500,26
2024-09-18,Galletitas,Alimentos,Supermercado,5000,3500,198
2024-09-18,Aceite 900ml,Alimentos,Almacen,12000,9500,51
2024-09-19,Galletitas,Alimentos,Supermercado,5000,3500,150
2024-09-19,Shampoo,Higiene,Almacen,15000,11000,133
2024-09-19,Galletitas,Alimentos,Mayorista,5000,3500,98
2024-09-19,Detergente,Limpieza,Mayorista,7000,5000,73
2024-09-19,Lavandina,Limpieza,Supermercado,4500,3000,153
2024-09-19,Aceite 900ml,Alimentos,Supermercado,12000,9500,178
2024-09-19,Papel Higienico,Higiene,Supermercado,18000,13000,77
2024-09-19,Shampoo,Higiene,Almacen,15000,11000,99
2024-09-19,Shampoo,Higiene,Almacen,15000,11000,118
2024-09-19,Papel Higienico,Higiene,Mayorista,18000,13000,99
2024-09-19,Papel Higienico,Higiene,Almacen,18000,13000,195
2024-09-19,Aceite 900ml,Alimentos,Supermercado,12000,9500,138
2024-09-20,Detergente,Limpieza,Almacen,7000,5000,130
2024-09-20,Galletitas,Alimentos,Mayorista,5000,3500,97
2024-09-20,Papel Higienico,Higiene,Supermercado,18000,13000,178
2024-09-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,44
2024-09-20,Papel Higienico,Higiene,Mayorista,18000,13000,48
2024-09-20,Galletitas,Alimentos,Almacen,5000,3500,48
2024-09-21,Papel Higienico,Higiene,Mayorista,18000,13000,61
2024-09-21,Lavandina,Limpieza,Almacen,4500,3000,63
2024-09-21,Arroz 1kg,Alimentos,Almacen,5500,4200,44
2024-09-21,Galletitas,Alimentos,Almacen,5000,3500,66
